"","main_category","subcategory","loc_state","loc_name","goal","state","face.like","face_followers","youtube_videos","youtube_subscriptors","youtube_views","instagram_followers","twitter_followers","PCE","dif_launch_end","dif_create_end","dif_create_launch"
"1673","Comics","Webcomics","NY","Brooklyn",2000,"successful",0,0,0,0,0,"0",0,53255,31,47,16
"1674","Comics","Webcomics","NY","Oswego",315,"successful",0,0,747,2240,1223135,"0",0,53255,60,65,5
"1675","Technology","Sound","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,40,115,75
"1676","Technology","Sound","NY","New York",500,"successful",0,0,0,0,0,"0",0,53255,35,56,21
"1677","Design","Product Design","NY","New York",200,"successful",0,0,0,0,0,"0",0,53255,25,35,10
"1678","Comics","Webcomics","NY","New York",500,"failed",0,0,0,0,0,"0",0,53255,35,71,36
"1679","Theater","Spaces","NY","New York",14920,"failed",0,0,0,0,0,"0",0,53255,60,61,1
"1680","Design","Product Design","NY","Massapequa",1500,"successful",0,130,0,0,0,"0",0,53255,20,46,26
"1682","Technology","Sound","NY","New York",15000,"successful",NA,NA,0,0,0,"0",0,53255,31,51,20
"1683","Design","Product Design","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,41,90,49
"1684","Film & Video","Comedy","NY","Rochester",15000,"successful",0,0,0,0,0,"0",0,53255,30,77,47
"1685","Journalism","Photo","NY","New York",5000,"failed",0,0,0,0,0,"659",0,53255,60,142,82
"1686","Technology","Sound","NY","Brooklyn",50000,"successful",0,0,19,1540,213725,"11400",524,53255,45,123,78
"1687","Music","R&B","NY","Manhattan",4000,"successful",1011,1029,0,0,0,"5549",0,53255,33,49,16
"1688","Technology","Sound","NY","New York",10000,"successful",0,0,0,0,0,"0",0,53255,30,50,20
"1689","Food","Cookbooks","NY","New York",9800,"successful",0,0,0,0,0,"0",0,53255,30,37,7
"1690","Comics","Webcomics","NY","Manhattan",1000,"failed",0,0,0,0,0,"0",0,53255,60,69,9
"1691","Comics","Webcomics","NY","New York",4000,"successful",766,785,0,0,0,"37400",197,53255,20,26,6
"1692","Comics","Webcomics","NY","Queens",4300,"successful",0,0,0,0,0,"0",0,53255,31,55,24
"1693","Music","R&B","NY","New York",1200,"successful",0,0,0,0,0,"0",0,53255,30,44,14
"1694","Publishing","Literary Spaces","NY","New York",200,"successful",0,0,0,0,0,"0",0,53255,60,67,7
"1695","Theater","Spaces","NY","New York",15000,"failed",0,0,0,0,0,"2986",0,53255,60,92,32
"1696","Publishing","Literary Spaces","NY","New York",10000,"successful",0,0,0,0,0,"4788",0,53255,31,46,15
"1697","Comics","Webcomics","NY","New York",15000,"successful",0,0,0,0,0,"0",3898,53255,29,112,83
"1698","Publishing","Literary Spaces","NY","Brooklyn",30000,"successful",NA,NA,0,0,0,"0",0,53255,31,47,16
"1699","Design","Design","NY","New York",10000,"successful",0,0,0,0,0,"0",0,53255,30,237,207
"1701","Music","R&B","NY","New York",4000,"successful",1132,1104,0,0,0,"286",76,53255,30,485,455
"1704","Theater","Spaces","NY","Jamestown",1000,"successful",0,0,0,0,0,"0",0,53255,30,32,2
"1706","Journalism","Photo","NY","Johnstown",3900,"failed",0,0,0,0,0,"0",0,53255,60,64,4
"1707","Music","R&B","NY","New York",1500,"successful",0,0,0,0,0,"0",0,53255,9,9,0
"1708","Comics","Webcomics","NY","New York",1100,"successful",766,785,0,0,0,"37400",197,53255,30,68,38
"1709","Journalism","Photo","NY","New York",1000,"failed",0,0,0,0,0,"0",0,53255,33,34,1
"1710","Design","Product Design","NY","New York",5020,"successful",0,0,0,0,0,"0",0,53255,30,32,2
"1711","Music","R&B","NY","New York",2000,"successful",0,0,0,0,0,"0",0,53255,30,99,69
"1712","Design","Product Design","NY","Ithaca",28000,"successful",0,0,0,0,0,"16500",0,53255,28,946,918
"1713","Music","R&B","NY","Brooklyn",6200,"failed",797,835,0,0,0,"20200",433,53255,30,68,38
"1714","Design","Product Design","NY","New York",1000,"successful",0,0,0,0,0,"0",0,53255,28,61,33
"1715","Comics","Webcomics","NY","New York",5000,"failed",0,0,0,0,0,"0",0,53255,30,32,2
"1716","Design","Product Design","NY","Staten Island",1000,"successful",0,0,0,0,0,"0",0,53255,5,11,6
"1718","Comics","Webcomics","NY","Syracuse",250,"failed",NA,NA,0,0,0,"0",0,53255,31,40,9
"1720","Journalism","Photo","NY","New York",16000,"successful",496,497,0,0,0,"2271",101,53255,32,40,8
"1721","Food","Cookbooks","NY","Brooklyn",26000,"successful",0,0,0,0,0,"0",0,53255,37,98,61
"1722","Comics","Webcomics","NY","Brooklyn",3000,"successful",0,0,0,0,0,"0",0,53255,30,59,29
"1724","Comics","Webcomics","NY","Poughkeepsie",700,"successful",0,0,0,0,0,"0",0,53255,30,63,33
"1725","Food","Cookbooks","NY","Brooklyn",8000,"successful",0,0,0,0,0,"0",0,53255,40,56,16
"1726","Comics","Webcomics","NY","Rochester",7610,"successful",0,0,0,0,0,"2225",0,53255,30,53,23
"1727","Comics","Webcomics","NY","New York",800,"successful",0,0,0,0,0,"0",376,53255,30,40,10
"1728","Comics","Webcomics","NY","Brooklyn",3000,"successful",0,0,0,0,0,"6091",0,53255,30,42,12
"1729","Theater","Spaces","NY","Manhattan",500000,"failed",0,0,0,0,0,"0",0,53255,60,61,1
"1731","Film & Video","Comedy","NY","Brooklyn",25000,"successful",0,0,0,0,0,"4068",0,53255,60,62,2
"1732","Film & Video","Comedy","NY","Syracuse",300,"successful",0,0,0,0,0,"0",0,53255,12,47,35
"1733","Design","Product Design","NY","New York",2000,"successful",0,0,0,0,0,"0",0,53255,30,58,28
"1734","Comics","Webcomics","NY","New York",18000,"successful",2600,2600,0,0,0,"2000",2337,53255,32,63,31
"1735","Comics","Webcomics","NY","New York",13000,"successful",0,0,0,0,0,"0",0,53255,29,168,139
"1737","Publishing","Literary Spaces","NY","Queens",70000,"successful",4488,4668,0,0,0,"0",0,53255,60,168,108
"1738","Theater","Spaces","NY","New York",7000,"successful",0,0,0,0,0,"2265",0,53255,30,91,61
"1739","Journalism","Photo","NY","Brooklyn",10000,"failed",0,0,0,0,0,"0",0,53255,60,63,3
"1740","Comics","Webcomics","NY","Endicott",500,"successful",0,0,0,0,0,"0",0,53255,60,60,0
"1742","Comics","Webcomics","NY","Schenectady",1200,"successful",1290,1443,312,185,20704,"1892",1835,53255,30,163,133
"1743","Design","Toys","NY","Rochester",2000,"successful",0,0,0,0,0,"0",282,53255,30,49,19
"1744","Design","Graphic Design","NY","New York",12000,"successful",0,0,0,0,0,"0",0,53255,30,229,199
"1745","Comics","Webcomics","NY","New York",35000,"successful",0,0,0,0,0,"0",0,53255,21,37,16
"1746","Design","Toys","NY","New York",10000,"successful",NA,NA,0,0,0,"0",0,53255,34,74,40
"1747","Comics","Webcomics","NY","New York",2500,"successful",0,0,0,0,0,"0",0,53255,60,693,633
"1748","Journalism","Photo","NY","New York",700,"successful",0,0,0,0,0,"0",0,53255,10,25,15
"1749","Design","Product Design","NY","Elmhurst",9000,"successful",0,0,0,0,0,"0",0,53255,60,299,239
"1750","Comics","Webcomics","NY","Queensbury",3000,"successful",0,0,0,0,0,"0",653,53255,31,456,425
"1751","Design","Product Design","NY","Brooklyn",10000,"successful",1191,1295,0,0,0,"0",0,53255,30,49,19
"1752","Music","R&B","NY","New York",2000,"successful",0,0,0,0,0,"0",0,53255,31,40,9
"1754","Comics","Webcomics","NY","Ridgewood",5000,"successful",0,0,0,0,0,"1020",0,53255,35,176,141
"1759","Comics","Webcomics","NY","New York",2000,"failed",NA,NA,0,0,0,"0",0,53255,30,30,0
"1760","Comics","Webcomics","NY","Brooklyn",35000,"successful",0,0,0,0,0,"12400",0,53255,29,37,8
"1762","Comics","Webcomics","NY","New York",750,"successful",0,0,404,43000,12935562,"0",0,53255,35,282,247
"1763","Journalism","Photo","NY","New York",1500,"successful",0,0,0,0,0,"0",0,53255,59,112,53
"1764","Music","R&B","NY","Brooklyn",20000,"successful",1225,1260,0,0,0,"0",543,53255,30,32,2
"1766","Design","Product Design","NY","New York",500,"successful",0,0,0,0,0,"0",0,53255,20,49,29
"1767","Music","R&B","NY","Brooklyn",6500,"successful",0,0,0,0,0,"0",0,53255,32,101,69
"1768","Comics","Webcomics","NY","Brooklyn",5000,"successful",23,23,64,66,2999,"0",0,53255,42,62,20
"1769","Theater","Spaces","NY","Rochester",2800000,"failed",532,604,0,0,0,"0",0,53255,58,152,94
"1770","Design","Product Design","NY","New York",25000,"successful",NA,NA,0,0,0,"0",0,53255,38,280,242
"1771","Theater","Spaces","NY","Manhattan",50000,"successful",0,0,0,0,0,"8214",0,53255,32,37,5
"1773","Journalism","Photo","NY","New York",24700,"successful",0,0,0,0,0,"0",0,53255,30,43,13
"1774","Comics","Webcomics","NY","Angola",10000,"failed",0,0,0,0,0,"0",448,53255,29,32,3
"1776","Design","Product Design","NY","New York",200,"successful",0,0,0,0,0,"0",0,53255,25,31,6
"1777","Comics","Webcomics","NY","Queens",3500,"failed",0,0,0,0,0,"0",1954,53255,36,38,2
"1779","Design","Product Design","NY","New York",10000,"successful",0,0,0,0,0,"159000",0,53255,38,42,4
"1780","Film & Video","Comedy","NY","Astoria",25000,"successful",0,0,0,0,0,"0",6545,53255,29,39,10
"1781","Music","R&B","NY","Brooklyn",24000,"successful",698,714,0,0,0,"3105",637,53255,60,68,8
"1782","Food","Cookbooks","NY","Albany",785,"successful",0,0,0,0,0,"509",0,53255,15,27,12
"1783","Comics","Webcomics","NY","New York",1000,"failed",0,0,0,0,0,"0",0,53255,20,22,2
"1784","Comics","Webcomics","NY","New York",5000,"successful",0,0,0,0,0,"0",37800,53255,50,51,1
"1785","Comics","Webcomics","NY","New York",200,"successful",766,785,0,0,0,"37400",197,53255,14,29,15
"1786","Design","Toys","NY","Sayville",5000,"successful",0,0,0,0,0,"0",0,53255,30,50,20
"1787","Film & Video","Comedy","NY","Brooklyn",5000,"successful",0,0,0,0,0,"0",0,53255,45,68,23
"1788","Comics","Webcomics","NY","New York",500,"failed",0,0,0,0,0,"0",0,53255,20,20,0
"1789","Publishing","Literary Spaces","NY","Long Island",75000,"failed",NA,NA,0,0,0,"0",0,53255,60,408,348
"1790","Music","R&B","NY","Brooklyn",3000,"successful",0,0,0,0,0,"0",0,53255,28,30,2
"1791","Design","Product Design","NY","New York",10000,"successful",NA,NA,0,0,0,"0",0,53255,30,163,133
"1792","Design","Product Design","NY","New York",8000,"successful",0,0,0,0,0,"0",0,53255,30,71,41
"1793","Comics","Webcomics","NY","New York",40000,"successful",0,0,0,0,0,"0",3898,53255,40,59,19
"1794","Comics","Webcomics","NY","Brooklyn",8000,"successful",0,0,0,0,0,"0",132600,53255,30,60,30
"1795","Design","Product Design","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,30,79,49
"1797","Comics","Webcomics","NY","Albany",9000,"failed",0,0,0,0,0,"0",0,53255,30,31,1
"1798","Design","Product Design","NY","Brooklyn",24000,"successful",0,0,0,0,0,"36200",0,53255,30,80,50
"1799","Design","Product Design","NY","New York",2000,"successful",0,0,0,0,0,"0",344,53255,22,43,21
"1800","Design","Product Design","NY","New York",1800,"successful",0,0,0,0,0,"0",0,53255,22,39,17
"1801","Design","Toys","NY","New York",2000,"successful",0,0,0,0,0,"0",0,53255,20,32,12
"1802","Theater","Spaces","NY","Queens",50000,"failed",0,1178,0,0,0,"0",793,53255,60,71,11
"1803","Design","Product Design","NY","New York",5000,"successful",0,0,11,0,466,"28",0,53255,45,73,28
"1804","Music","R&B","NY","Ithaca",500,"successful",0,0,0,0,0,"0",0,53255,20,20,0
"1805","Comics","Webcomics","NY","New York",8500,"successful",0,0,0,0,0,"0",0,53255,30,1213,1183
"1806","Design","Product Design","NY","New York",10000,"successful",0,0,0,0,0,"0",0,53255,30,58,28
"1807","Design","Product Design","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,50,136,86
"1808","Design","Product Design","NY","Staten Island",15000,"successful",0,0,7,10,2110,"0",0,53255,30,46,16
"1809","Food","Cookbooks","NY","Syracuse",5000,"successful",0,0,0,0,0,"0",0,53255,30,43,13
"1810","Comics","Webcomics","NY","Staten Island",1000,"failed",0,0,0,0,0,"0",0,53255,30,34,4
"1811","Music","R&B","NY","Brooklyn",2500,"successful",6707,6727,0,0,0,"4415",0,53255,28,86,58
"1812","Comics","Webcomics","NY","Bronx",1000,"successful",0,694,0,0,0,"0",0,53255,30,67,37
"1814","Film & Video","Comedy","NY","New York",11500,"successful",0,0,292,7530,1623011,"0",4126,53255,14,58,44
"1816","Comics","Webcomics","NY","New York",5500,"successful",638,4788,0,0,0,"19200",5931,53255,31,66,35
"1818","Comics","Webcomics","NY","Brooklyn",14000,"successful",0,0,0,0,0,"0",0,53255,29,69,40
"1819","Publishing","Literary Spaces","NY","Uniondale",10000,"failed",0,0,0,0,0,"0",0,53255,60,67,7
"1820","Comics","Webcomics","NY","Brooklyn",28000,"successful",0,0,0,0,0,"0",0,53255,30,53,23
"1821","Comics","Webcomics","NY","New York",19084,"failed",0,0,0,0,0,"0",0,53255,29,30,1
"1822","Comics","Webcomics","NY","Brooklyn",15000,"successful",0,0,0,0,0,"0",8041,53255,30,35,5
"1823","Film & Video","Comedy","NY","Brooklyn",15000,"successful",0,0,0,0,0,"0",0,53255,60,196,136
"1824","Design","Product Design","NY","New York",3000,"successful",0,0,0,0,0,"0",0,53255,15,30,15
"1825","Design","Product Design","NY","New York",12700,"successful",0,0,0,0,0,"0",0,53255,30,45,15
"1826","Design","Product Design","NY","New York",2000,"successful",0,0,0,0,0,"977",0,53255,35,81,46
"1828","Comics","Webcomics","NY","New York",12000,"successful",0,1449,0,16000,5519393,"0",6097,53255,25,49,24
"1830","Design","Product Design","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,31,64,33
"1831","Comics","Webcomics","NY","Queens",5500,"failed",0,0,0,0,0,"0",0,53255,30,86,56
"1832","Publishing","Literary Spaces","NY","New York",16500,"successful",5033,5061,0,0,0,"1803",21400,53255,30,129,99
"1833","Design","Product Design","NY","New York",2000,"successful",0,0,0,0,0,"73",0,53255,35,103,68
"1834","Food","Cookbooks","NY","New York",25000,"successful",2123,2313,0,0,0,"0",0,53255,30,54,24
"1835","Music","R&B","NY","Queens",8000,"successful",0,0,0,0,0,"0",873,53255,30,156,126
"1836","Journalism","Photo","NY","Rochester",3800,"failed",0,0,0,0,0,"0",0,53255,30,31,1
"1837","Design","Product Design","NY","New York",10000,"successful",0,0,0,0,0,"0",0,53255,30,56,26
"1838","Music","R&B","NY","Rochester",17000,"successful",NA,NA,0,0,0,"0",0,53255,30,60,30
"1840","Music","R&B","NY","New York",2800,"successful",0,0,0,0,0,"1731",0,53255,15,269,254
"1841","Comics","Webcomics","NY","Glens Falls",6000,"failed",0,0,11,10,2181,"0",930,53255,20,26,6
"1842","Comics","Webcomics","NY","Flushing",2000,"successful",0,0,0,0,0,"0",1954,53255,36,37,1
"1843","Theater","Spaces","NY","Montauk Beach",25000,"successful",0,0,0,0,0,"0",0,53255,30,117,87
"1846","Publishing","Literary Spaces","NY","Poughkeepsie",1000,"successful",0,0,0,0,0,"0",0,53255,60,61,1
"1847","Music","R&B","NY","New York",3500,"successful",0,0,0,0,0,"0",0,53255,34,38,4
"1848","Theater","Spaces","NY","Brooklyn",60000,"successful",0,0,0,0,0,"152000",0,53255,32,71,39
"1850","Music","R&B","NY","Rochester",1000,"failed",0,0,0,0,0,"0",0,53255,60,60,0
"1851","Design","Product Design","NY","Queens",10000,"successful",0,0,0,0,0,"0",0,53255,30,98,68
"1853","Publishing","Literary Spaces","NY","Huntington",250000,"successful",0,0,0,0,0,"0",0,53255,45,53,8
"1854","Comics","Webcomics","NY","Brooklyn",15000,"failed",0,0,0,0,0,"0",0,53255,30,114,84
"1855","Design","Product Design","NY","New York",10000,"successful",0,0,0,0,0,"0",0,53255,30,96,66
"1856","Design","Product Design","NY","New York",500,"successful",0,0,0,0,0,"0",0,53255,20,25,5
"1857","Theater","Spaces","NY","New York",1500,"successful",NA,NA,0,0,0,"0",0,53255,60,65,5
"1858","Comics","Webcomics","NY","Buffalo",1600,"failed",0,0,0,0,0,"134",0,53255,31,39,8
"1859","Comics","Webcomics","NY","New York",88,"failed",0,0,0,0,0,"0",0,53255,45,46,1
"1860","Music","R&B","NY","Woodstock",5000,"successful",0,0,0,0,0,"0",0,53255,30,51,21
"1861","Comics","Webcomics","NY","New York",1800,"successful",0,0,0,0,0,"0",0,53255,60,61,1
"1862","Music","R&B","NY","Brooklyn",25000,"successful",0,15000,0,0,0,"1725",547,53255,30,32,2
"1863","Comics","Webcomics","NY","New York",2000,"failed",0,0,0,0,0,"0",8,53255,30,30,0
"1864","Food","Cookbooks","NY","New York",2500,"successful",0,0,0,0,0,"195",0,53255,52,53,1
"1867","Music","R&B","NY","Brooklyn",20000,"successful",7800,7742,0,0,0,"0",0,53255,33,542,509
"1868","Music","R&B","NY","Brooklyn",15000,"successful",0,0,0,0,0,"2561",0,53255,30,35,5
"1869","Food","Cookbooks","NY","Brooklyn",400,"successful",0,0,0,0,0,"653",0,53255,23,48,25
"1870","Comics","Webcomics","NY","Brooklyn",15000,"successful",0,0,0,0,0,"0",0,53255,30,185,155
"1871","Comics","Webcomics","NY","New York",3000,"failed",0,0,0,0,0,"0",0,53255,30,30,0
"1872","Music","R&B","NY","Rochester",10000,"successful",3321,3289,143,3840,2038784,"0",1779,53255,30,183,153
"1873","Design","Toys","NY","New York",5000,"successful",0,0,48,221000,29182085,"0",644,53255,30,50,20
"1874","Design","Product Design","NY","Long Island City",10000,"successful",0,0,0,0,0,"0",0,53255,31,561,530
"1875","Design","Product Design","NY","New York",5000,"successful",0,0,0,0,0,"0",0,53255,35,112,77
"1876","Comics","Webcomics","NY","New York",10000,"failed",0,0,0,0,0,"0",0,53255,30,42,12
"1877","Design","Product Design","NY","New York",3564,"successful",0,0,0,0,0,"0",103,53255,35,110,75
"1878","Music","R&B","NY","Brooklyn",2000,"successful",0,9000,6,60,22134,"2781",4405,53255,30,32,2
"1879","Comics","Webcomics","NY","Troy",22000,"successful",0,0,0,0,0,"0",37300,53255,35,116,81
"1880","Journalism","Photo","NY","New York",5000,"failed",0,0,0,0,0,"0",0,53255,20,40,20
"1882","Comics","Webcomics","OH","Columbus",30000,"failed",0,0,0,0,0,"0",0,44089,59,60,1
"1883","Comics","Webcomics","OH","Columbus",600,"successful",0,0,0,0,0,"262",0,44089,30,43,13
"1884","Design","Civic Design","OH","Ashland",1200,"successful",0,0,0,0,0,"0",0,44089,18,19,1
"1885","Comics","Webcomics","OH","Cleveland",700,"successful",150,150,0,0,0,"260",130,44089,31,140,109
"1886","Comics","Webcomics","OH","Toledo",700,"successful",0,0,0,0,0,"262",0,44089,21,23,2
"1887","Comics","Webcomics","OH","Cleveland",2000,"successful",0,0,0,0,0,"0",0,44089,30,37,7
"1888","Comics","Webcomics","OH","Dayton",1000,"failed",0,0,0,0,0,"0",0,44089,30,46,16
"1889","Comics","Webcomics","OH","Columbus",2000,"failed",0,0,0,0,0,"0",34,44089,30,30,0
"1890","Comics","Webcomics","OH","Cleveland",3100,"successful",105,103,0,0,0,"236",470,44089,31,80,49
"1891","Comics","Webcomics","OH","Timberlake",5000,"successful",0,0,0,0,0,"5572",3564,44089,30,56,26
"1892","Food","Cookbooks","OH","Cleveland",3500,"successful",0,0,0,0,0,"0",0,44089,30,38,8
"1893","Comics","Webcomics","OH","Columbus",22000,"successful",4965,4926,0,0,0,"0",0,44089,30,32,2
"1895","Comics","Webcomics","OH","Dayton",4800,"failed",781,785,0,0,0,"0",0,44089,40,45,5
"1896","Comics","Webcomics","OH","Columbus",2000,"failed",0,0,0,0,0,"0",34,44089,31,46,15
"1897","Comics","Webcomics","OH","Columbus",22000,"successful",4900,4900,0,0,0,"458",0,44089,30,43,13
"1898","Comics","Webcomics","OH","Cleveland",2910,"successful",105,103,0,0,0,"0",470,44089,33,64,31
"1899","Design","Product Design","OH","Stow",1000,"successful",120,125,0,0,0,"0",0,44089,16,32,16
"1900","Comics","Webcomics","OH","Canton",2500,"failed",0,0,0,0,0,"0",0,44089,58,61,3
"1902","Journalism","Photo","OH","Cleveland",12500,"failed",261,256,0,0,0,"0",0,44089,30,32,2
"1903","Theater","Spaces","OH","Cincinnati",25000,"failed",2964,2940,0,0,0,"0",180,44089,30,30,0
"1904","Theater","Spaces","OH","Cleveland",5500,"successful",0,0,0,0,0,"0",0,44089,36,88,52
"1905","Theater","Spaces","OH","Cleveland",2000,"failed",0,0,13,30,3431,"0",0,44089,30,31,1
"1906","Design","Toys","OH","Cleveland",5000,"successful",0,0,0,0,0,"0",0,44089,30,100,70
"1907","Comics","Webcomics","OH","Lyons",1900,"failed",0,0,0,0,0,"0",0,44089,30,33,3
"1908","Music","R&B","OH","Columbus",1000,"successful",0,0,0,0,0,"0",0,44089,30,122,92
"1909","Design","Product Design","OH","Middletown",16000,"successful",0,0,0,0,0,"25800",0,44089,60,78,18
"1910","Theater","Spaces","OH","Columbus",3000,"failed",0,0,0,0,0,"0",0,44089,30,40,10
"1911","Comics","Webcomics","OH","Columbus",6000,"successful",0,0,0,0,0,"0",0,44089,45,45,0
"1912","Comics","Webcomics","OH","Columbus",500,"successful",0,0,0,0,0,"262",0,44089,10,11,1
"1913","Comics","Webcomics","OH","Columbus",5000,"failed",0,0,0,0,0,"0",196,44089,30,43,13
"1914","Theater","Spaces","OH","Urbana",10000,"successful",0,0,0,0,0,"0",0,44089,35,36,1
"1915","Design","Product Design","OH","Columbus",250,"successful",0,0,0,0,0,"0",0,44089,14,15,1
"1916","Comics","Webcomics","OH","Columbus",350,"successful",0,0,0,0,0,"262",0,44089,15,21,6
"1917","Comics","Webcomics","OH","Columbus",3000,"failed",0,0,0,0,0,"0",34,44089,50,51,1
"1918","Comics","Webcomics","OH","Columbus",1045,"failed",0,0,0,0,0,"262",0,44089,7,7,0
"1920","Comics","Webcomics","OH","Columbus",100,"successful",0,0,0,0,0,"262",0,44089,7,11,4
"1921","Comics","Webcomics","OH","Columbus",465,"successful",0,0,0,0,0,"0",0,44089,13,14,1
"1922","Theater","Spaces","OH","Pickerington",3750,"successful",0,0,0,0,0,"0",0,44089,30,55,25
"1923","Design","Product Design","OH","Stow",1000,"successful",120,125,0,0,0,"0",0,44089,15,29,14
"1924","Comics","Webcomics","OH","Hilliard",24000,"successful",4965,4926,0,0,0,"0",0,44089,30,38,8
